OrderID,OrderDate,CustomerName,Segment,Category,ProductName,Quantity,UnitPrice,Discount,Revenue,Profit,Region
1046,2023-02-13 13:00:00,Customer_446,Corporate,Technology,Product_163,8,353.81,0.2,2264.38,401.59,Central
1047,2023-02-13 14:00:00,Customer_449,Consumer,Furniture,Product_67,9,385.42,0.05,3295.34,411.45,East
1048,2023-02-13 15:00:00,Customer_369,Home Office,Office Supplies,Product_290,7,164.13,0.0,1148.91,115.73,Central
1049,2023-02-13 16:00:00,Customer_488,Consumer,Technology,Product_289,9,121.59,0.0,1094.31,169.92,East
1050,2023-02-13 17:00:00,Customer_288,Consumer,Office Supplies,Product_46,4,209.3,0.05,795.34,46.89,West
1051,2023-02-13 18:00:00,Customer_34,Corporate,Office Supplies,Product_81,7,21.87,0.0,153.09,23.83,East
1052,2023-02-13 19:00:00,Customer_348,Consumer,Office Supplies,Product_147,5,460.19,0.0,2300.95,154.52,West
1053,2023-02-13 20:00:00,Customer_95,Home Office,Office Supplies,Product_222,5,199.64,0.0,998.2,268.77,Central
1054,2023-02-13 21:00:00,Customer_72,Home Office,Office Supplies,Product_15,3,494.39,0.05,1409.01,273.17,West
1055,2023-02-13 22:00:00,Customer_39,Corporate,Furniture,Product_121,9,383.11,0.0,3447.99,729.29,East
1056,2023-02-13 23:00:00,Customer_154,Consumer,Technology,Product_78,5,49.45,0.0,247.25,30.22,South
1057,2023-02-14 00:00:00,Customer_250,Home Office,Furniture,Product_295,6,333.49,0.1,1800.85,191.71,Central
1058,2023-02-14 01:00:00,Customer_162,Consumer,Furniture,Product_241,3,142.71,0.1,385.32,87.46,South
1059,2023-02-14 02:00:00,Customer_438,Consumer,Furniture,Product_18,7,129.42,0.05,860.64,187.53,South
1060,2023-02-14 03:00:00,Customer_118,Consumer,Office Supplies,Product_256,9,135.72,0.0,1221.48,98.54,South
1061,2023-02-14 04:00:00,Customer_259,Corporate,Furniture,Product_277,9,458.88,0.0,4129.92,452.89,South
1062,2023-02-14 05:00:00,Customer_379,Consumer,Technology,Product_27,5,254.99,0.0,1274.95,365.46,South
1063,2023-02-14 06:00:00,Customer_306,Home Office,Furniture,Product_2,7,338.04,0.0,2366.28,298.26,East
1064,2023-02-14 07:00:00,Customer_268,Consumer,Office Supplies,Product_295,3,147.66,0.1,398.68,22.51,West
1065,2023-02-14 08:00:00,Customer_449,Home Office,Technology,Product_239,6,266.25,0.1,1437.75,94.81,West
1066,2023-02-14 09:00:00,Customer_54,Consumer,Technology,Product_13,8,181.55,0.0,1452.4,354.2,South
1067,2023-02-14 10:00:00,Customer_236,Home Office,Technology,Product_184,8,167.36,0.0,1338.88,320.38,East
1068,2023-02-14 11:00:00,Customer_389,Home Office,Technology,Product_194,2,131.01,0.0,262.02,38.11,South
1069,2023-02-14 12:00:00,Customer_478,Consumer,Furniture,Product_56,6,210.41,0.0,1262.46,111.48,South
1070,2023-02-14 13:00:00,Customer_222,Consumer,Office Supplies,Product_230,7,333.41,0.0,2333.87,407.32,Central
1071,2023-02-14 14:00:00,Customer_251,Home Office,Technology,Product_28,7,118.8,0.0,831.6,110.58,East
1072,2023-02-14 15:00:00,Customer_313,Corporate,Technology,Product_71,3,483.07,0.0,1449.21,207.95,South
1073,2023-02-14 16:00:00,Customer_401,Consumer,Office Supplies,Product_210,9,71.06,0.1,575.59,66.33,West
1074,2023-02-14 17:00:00,Customer_112,Corporate,Furniture,Product_184,2,245.3,0.0,490.6,32.24,Central
1075,2023-02-14 18:00:00,Customer_255,Consumer,Technology,Product_41,3,51.66,0.0,154.98,38.4,South
1076,2023-02-14 19:00:00,Customer_303,Consumer,Furniture,Product_260,2,21.11,0.1,38.0,7.77,South
1077,2023-02-14 20:00:00,Customer_407,Consumer,Furniture,Product_84,9,462.11,0.0,4158.99,1075.76,South
1078,2023-02-14 21:00:00,Customer_207,Consumer,Furniture,Product_46,4,407.09,0.0,1628.36,286.27,East
1079,2023-02-14 22:00:00,Customer_229,Corporate,Furniture,Product_159,2,350.14,0.0,700.28,207.46,South
1080,2023-02-14 23:00:00,Customer_341,Consumer,Technology,Product_7,3,433.94,0.05,1236.73,359.43,West
1081,2023-02-15 00:00:00,Customer_398,Home Office,Technology,Product_136,4,403.4,0.05,1532.92,180.8,Central
1082,2023-02-15 01:00:00,Customer_66,Home Office,Furniture,Product_183,6,327.15,0.1,1766.61,259.24,East
1083,2023-02-15 02:00:00,Customer_75,Corporate,Furniture,Product_197,5,425.2,0.0,2126.0,506.37,Central
1084,2023-02-15 03:00:00,Customer_435,Consumer,Office Supplies,Product_172,3,201.49,0.05,574.25,140.2,West
1085,2023-02-15 04:00:00,Customer_103,Home Office,Office Supplies,Product_276,8,280.85,0.0,2246.8,623.88,South
1086,2023-02-15 05:00:00,Customer_422,Corporate,Office Supplies,Product_78,8,390.39,0.0,3123.12,665.72,East
1087,2023-02-15 06:00:00,Customer_192,Consumer,Technology,Product_178,7,51.55,0.2,288.68,48.72,South
1088,2023-02-15 07:00:00,Customer_252,Home Office,Office Supplies,Product_27,3,430.74,0.0,1292.22,186.61,East
1089,2023-02-15 08:00:00,Customer_226,Home Office,Technology,Product_120,1,86.85,0.1,78.16,12.1,South
1090,2023-02-15 09:00:00,Customer_294,Corporate,Technology,Product_281,5,433.63,0.1,1951.34,512.42,West
1091,2023-02-15 10:00:00,Customer_306,Consumer,Technology,Product_196,1,162.55,0.0,162.55,47.95,West
1092,2023-02-15 11:00:00,Customer_98,Consumer,Technology,Product_277,6,170.12,0.0,1020.72,64.28,South
1093,2023-02-15 12:00:00,Customer_338,Home Office,Office Supplies,Product_18,7,46.23,0.0,323.61,63.12,West
1094,2023-02-15 13:00:00,Customer_286,Home Office,Furniture,Product_295,5,444.09,0.05,2109.43,379.73,South
1095,2023-02-15 14:00:00,Customer_335,Home Office,Furniture,Product_271,4,95.51,0.0,382.04,55.03,East
1096,2023-02-15 15:00:00,Customer_347,Consumer,Furniture,Product_53,2,318.72,0.05,605.57,159.2,West
1097,2023-02-15 16:00:00,Customer_435,Corporate,Office Supplies,Product_294,5,325.54,0.0,1627.7,315.67,East
1098,2023-02-15 17:00:00,Customer_447,Corporate,Furniture,Product_52,9,147.76,0.0,1329.84,170.59,South
1099,2023-02-15 18:00:00,Customer_482,Consumer,Office Supplies,Product_216,4,492.97,0.0,1971.88,317.52,East
1100,2023-02-15 19:00:00,Customer_308,Corporate,Office Supplies,Product_72,2,41.44,0.0,82.88,11.54,Central
1101,2023-02-15 20:00:00,Customer_249,Home Office,Office Supplies,Product_28,6,307.86,0.05,1754.8,276.42,South
1102,2023-02-15 21:00:00,Customer_166,Corporate,Furniture,Product_252,8,244.98,0.0,1959.84,132.91,West
1103,2023-02-15 22:00:00,Customer_481,Corporate,Furniture,Product_35,2,130.29,0.0,260.58,20.32,West
1104,2023-02-15 23:00:00,Customer_472,Corporate,Furniture,Product_201,9,90.14,0.0,811.26,167.06,Central
1105,2023-02-16 00:00:00,Customer_335,Home Office,Technology,Product_249,7,371.17,0.0,2598.19,574.24,South
1106,2023-02-16 01:00:00,Customer_30,Consumer,Office Supplies,Product_99,2,458.99,0.0,917.98,192.0,South
1107,2023-02-16 02:00:00,Customer_247,Home Office,Technology,Product_140,5,62.7,0.05,297.82,71.71,South
1108,2023-02-16 03:00:00,Customer_106,Consumer,Office Supplies,Product_83,5,105.05,0.0,525.25,150.16,South
1109,2023-02-16 04:00:00,Customer_51,Consumer,Furniture,Product_48,7,493.27,0.0,3452.89,915.55,East
1110,2023-02-16 05:00:00,Customer_81,Consumer,Office Supplies,Product_278,5,17.36,0.0,86.8,13.42,South
1111,2023-02-16 06:00:00,Customer_133,Corporate,Office Supplies,Product_248,6,259.04,0.0,1554.24,162.24,East
1112,2023-02-16 07:00:00,Customer_285,Corporate,Technology,Product_177,9,262.9,0.0,2366.1,302.77,East
1113,2023-02-16 08:00:00,Customer_388,Consumer,Office Supplies,Product_52,3,138.95,0.0,416.85,82.09,West
1114,2023-02-16 09:00:00,Customer_138,Consumer,Furniture,Product_79,3,334.88,0.0,1004.64,265.28,South
1115,2023-02-16 10:00:00,Customer_184,Corporate,Office Supplies,Product_64,8,473.02,0.0,3784.16,853.07,East
1116,2023-02-16 11:00:00,Customer_401,Home Office,Office Supplies,Product_8,6,230.6,0.0,1383.6,257.01,South
1117,2023-02-16 12:00:00,Customer_330,Consumer,Office Supplies,Product_214,3,377.22,0.05,1075.08,215.52,Central
1118,2023-02-16 13:00:00,Customer_273,Home Office,Technology,Product_25,2,326.57,0.0,653.14,118.91,East
1119,2023-02-16 14:00:00,Customer_340,Corporate,Office Supplies,Product_256,2,241.74,0.0,483.48,141.61,West
1120,2023-02-16 15:00:00,Customer_472,Consumer,Office Supplies,Product_243,2,34.41,0.0,68.82,17.48,South
1121,2023-02-16 16:00:00,Customer_69,Home Office,Technology,Product_198,5,373.46,0.2,1493.84,366.47,West
1122,2023-02-16 17:00:00,Customer_34,Home Office,Technology,Product_94,5,187.99,0.05,892.95,160.14,East
1123,2023-02-16 18:00:00,Customer_262,Home Office,Technology,Product_207,1,120.0,0.0,120.0,15.95,East
1124,2023-02-16 19:00:00,Customer_53,Corporate,Technology,Product_15,2,474.65,0.0,949.3,52.1,West
1125,2023-02-16 20:00:00,Customer_450,Corporate,Furniture,Product_178,2,389.02,0.1,700.24,42.61,South
1126,2023-02-16 21:00:00,Customer_205,Home Office,Furniture,Product_75,4,481.51,0.0,1926.04,110.86,East
1127,2023-02-16 22:00:00,Customer_126,Home Office,Office Supplies,Product_104,7,135.55,0.2,759.08,224.02,Central
1128,2023-02-16 23:00:00,Customer_235,Corporate,Furniture,Product_294,3,419.54,0.0,1258.62,98.95,West
1129,2023-02-17 00:00:00,Customer_43,Home Office,Office Supplies,Product_168,5,307.78,0.0,1538.9,131.62,East
1130,2023-02-17 01:00:00,Customer_240,Home Office,Furniture,Product_115,9,490.94,0.0,4418.46,755.72,South
1131,2023-02-17 02:00:00,Customer_459,Corporate,Technology,Product_39,5,473.7,0.0,2368.5,403.47,East
1132,2023-02-17 03:00:00,Customer_371,Home Office,Technology,Product_273,9,486.75,0.2,3504.6,981.27,South
1133,2023-02-17 04:00:00,Customer_111,Home Office,Furniture,Product_135,1,476.37,0.05,452.55,30.95,South
1134,2023-02-17 05:00:00,Customer_249,Home Office,Furniture,Product_232,9,13.75,0.0,123.75,35.8,East
1135,2023-02-17 06:00:00,Customer_151,Corporate,Office Supplies,Product_39,5,373.13,0.0,1865.65,194.21,Central
1136,2023-02-17 07:00:00,Customer_183,Home Office,Office Supplies,Product_291,8,143.25,0.05,1088.7,318.49,South
1137,2023-02-17 08:00:00,Customer_336,Corporate,Office Supplies,Product_47,5,355.46,0.0,1777.3,329.39,West
1138,2023-02-17 09:00:00,Customer_95,Corporate,Technology,Product_36,6,490.5,0.0,2943.0,626.87,South
1139,2023-02-17 10:00:00,Customer_459,Consumer,Technology,Product_95,8,29.29,0.0,234.32,30.21,South
1140,2023-02-17 11:00:00,Customer_374,Consumer,Technology,Product_13,2,287.82,0.0,575.64,116.83,Central
1141,2023-02-17 12:00:00,Customer_400,Home Office,Technology,Product_146,3,370.13,0.05,1054.87,240.2,South
1142,2023-02-17 13:00:00,Customer_8,Corporate,Office Supplies,Product_65,9,134.15,0.0,1207.35,63.5,East
1143,2023-02-17 14:00:00,Customer_388,Consumer,Technology,Product_228,5,120.31,0.0,601.55,35.23,Central
1144,2023-02-17 15:00:00,Customer_360,Home Office,Technology,Product_242,5,39.57,0.05,187.96,55.75,South
1145,2023-02-17 16:00:00,Customer_388,Consumer,Technology,Product_8,9,56.02,0.0,504.18,82.88,East
1146,2023-02-17 17:00:00,Customer_184,Consumer,Technology,Product_43,3,331.81,0.0,995.43,282.66,East
1147,2023-02-17 18:00:00,Customer_281,Corporate,Furniture,Product_244,4,257.55,0.1,927.18,215.55,South
1148,2023-02-17 19:00:00,Customer_195,Corporate,Office Supplies,Product_181,7,24.74,0.0,173.18,24.81,West
1149,2023-02-17 20:00:00,Customer_352,Consumer,Office Supplies,Product_85,2,485.13,0.0,970.26,85.1,West
1150,2023-02-17 21:00:00,Customer_195,Consumer,Technology,Product_155,8,331.46,0.0,2651.68,781.02,South
1151,2023-02-17 22:00:00,Customer_155,Corporate,Furniture,Product_275,5,262.58,0.05,1247.25,244.62,South
1152,2023-02-17 23:00:00,Customer_93,Home Office,Office Supplies,Product_23,1,143.63,0.0,143.63,14.09,East
1153,2023-02-18 00:00:00,Customer_160,Corporate,Office Supplies,Product_115,3,332.47,0.0,997.41,219.84,South
1154,2023-02-18 01:00:00,Customer_434,Consumer,Technology,Product_299,9,188.44,0.0,1695.96,123.83,South
1155,2023-02-18 02:00:00,Customer_61,Home Office,Technology,Product_99,5,354.22,0.05,1682.54,449.26,East
1156,2023-02-18 03:00:00,Customer_122,Consumer,Office Supplies,Product_104,8,344.46,0.0,2755.68,199.88,South
1157,2023-02-18 04:00:00,Customer_51,Home Office,Office Supplies,Product_51,1,55.44,0.05,52.67,5.74,South
1158,2023-02-18 05:00:00,Customer_403,Consumer,Furniture,Product_112,7,455.54,0.0,3188.78,232.33,South
1159,2023-02-18 06:00:00,Customer_277,Home Office,Office Supplies,Product_244,7,248.62,0.0,1740.34,132.17,East
1160,2023-02-18 07:00:00,Customer_5,Home Office,Office Supplies,Product_169,8,202.54,0.1,1458.29,263.89,South
1161,2023-02-18 08:00:00,Customer_466,Consumer,Technology,Product_72,3,478.18,0.0,1434.54,318.11,West
1162,2023-02-18 09:00:00,Customer_92,Home Office,Office Supplies,Product_139,1,224.72,0.0,224.72,55.53,South
1163,2023-02-18 10:00:00,Customer_170,Corporate,Technology,Product_231,9,363.4,0.0,3270.6,731.84,West
1164,2023-02-18 11:00:00,Customer_317,Consumer,Office Supplies,Product_239,1,331.02,0.0,331.02,46.63,South
1165,2023-02-18 12:00:00,Customer_22,Corporate,Office Supplies,Product_253,6,90.92,0.0,545.52,103.28,East
1166,2023-02-18 13:00:00,Customer_405,Consumer,Office Supplies,Product_49,9,495.66,0.2,3568.75,1006.09,West
1167,2023-02-18 14:00:00,Customer_326,Home Office,Furniture,Product_72,2,237.17,0.1,426.91,62.71,South
1168,2023-02-18 15:00:00,Customer_1,Home Office,Technology,Product_263,4,203.44,0.0,813.76,92.04,South
1169,2023-02-18 16:00:00,Customer_133,Home Office,Furniture,Product_222,2,460.61,0.1,829.1,149.1,South
1170,2023-02-18 17:00:00,Customer_233,Consumer,Office Supplies,Product_77,4,269.33,0.0,1077.32,133.95,South
1171,2023-02-18 18:00:00,Customer_12,Corporate,Furniture,Product_62,2,355.49,0.0,710.98,82.09,East
1172,2023-02-18 19:00:00,Customer_346,Corporate,Technology,Product_157,1,424.66,0.0,424.66,103.91,Central
1173,2023-02-18 20:00:00,Customer_46,Consumer,Office Supplies,Product_294,3,125.39,0.0,376.17,102.58,West
1174,2023-02-18 21:00:00,Customer_34,Consumer,Furniture,Product_125,8,93.04,0.0,744.32,130.69,South
1175,2023-02-18 22:00:00,Customer_433,Corporate,Furniture,Product_229,5,43.57,0.1,196.06,48.03,East
1176,2023-02-18 23:00:00,Customer_78,Corporate,Technology,Product_161,4,449.6,0.05,1708.48,165.33,Central
1177,2023-02-19 00:00:00,Customer_218,Corporate,Furniture,Product_29,5,108.18,0.0,540.9,101.1,East
1178,2023-02-19 01:00:00,Customer_301,Corporate,Technology,Product_114,6,160.8,0.0,964.8,201.69,South
1179,2023-02-19 02:00:00,Customer_411,Consumer,Office Supplies,Product_79,6,150.05,0.0,900.3,155.45,Central
1180,2023-02-19 03:00:00,Customer_73,Consumer,Office Supplies,Product_23,5,159.25,0.1,716.62,56.77,West
1181,2023-02-19 04:00:00,Customer_282,Home Office,Furniture,Product_106,6,337.35,0.0,2024.1,472.68,West
1182,2023-02-19 05:00:00,Customer_249,Corporate,Office Supplies,Product_131,9,477.52,0.0,4297.68,1116.41,East
1183,2023-02-19 06:00:00,Customer_47,Home Office,Office Supplies,Product_173,5,171.43,0.1,771.44,161.08,West
1184,2023-02-19 07:00:00,Customer_121,Consumer,Furniture,Product_264,6,209.75,0.0,1258.5,116.15,West
1185,2023-02-19 08:00:00,Customer_214,Consumer,Office Supplies,Product_285,4,387.86,0.0,1551.44,106.49,Central
1186,2023-02-19 09:00:00,Customer_239,Home Office,Furniture,Product_2,3,221.85,0.0,665.55,83.46,West
1187,2023-02-19 10:00:00,Customer_56,Corporate,Technology,Product_233,6,463.76,0.0,2782.56,164.86,Central
1188,2023-02-19 11:00:00,Customer_350,Corporate,Technology,Product_251,5,256.58,0.0,1282.9,333.3,Central
1189,2023-02-19 12:00:00,Customer_107,Corporate,Technology,Product_108,4,180.39,0.0,721.56,162.9,Central
1190,2023-02-19 13:00:00,Customer_319,Corporate,Furniture,Product_276,5,486.07,0.0,2430.35,464.01,West
1191,2023-02-19 14:00:00,Customer_48,Home Office,Furniture,Product_180,7,218.63,0.0,1530.41,416.9,East
1192,2023-02-19 15:00:00,Customer_61,Home Office,Office Supplies,Product_213,1,123.28,0.0,123.28,9.56,East
1193,2023-02-19 16:00:00,Customer_337,Consumer,Office Supplies,Product_293,1,97.07,0.0,97.07,22.19,West
1194,2023-02-19 17:00:00,Customer_26,Corporate,Office Supplies,Product_72,1,497.64,0.0,497.64,43.12,Central
1195,2023-02-19 18:00:00,Customer_292,Corporate,Office Supplies,Product_283,2,378.96,0.1,682.13,44.5,West
1196,2023-02-19 19:00:00,Customer_257,Corporate,Office Supplies,Product_175,9,210.24,0.0,1892.16,157.48,South
1197,2023-02-19 20:00:00,Customer_8,Home Office,Furniture,Product_123,5,414.92,0.0,2074.6,596.94,East
1198,2023-02-19 21:00:00,Customer_113,Corporate,Furniture,Product_227,9,277.94,0.0,2501.46,400.5,Central
1199,2023-02-19 22:00:00,Customer_355,Home Office,Technology,Product_83,5,165.52,0.0,827.6,51.52,West
1200,2023-02-19 23:00:00,Customer_253,Corporate,Technology,Product_253,7,374.26,0.0,2619.82,513.25,Central
1201,2023-02-20 00:00:00,Customer_180,Corporate,Technology,Product_146,6,375.49,0.1,2027.65,202.62,South
1202,2023-02-20 01:00:00,Customer_207,Consumer,Technology,Product_120,2,255.08,0.0,510.16,26.38,Central
1203,2023-02-20 02:00:00,Customer_303,Corporate,Furniture,Product_65,3,32.13,0.05,91.57,21.94,South
1204,2023-02-20 03:00:00,Customer_127,Corporate,Furniture,Product_281,5,47.74,0.0,238.7,21.18,East
1205,2023-02-20 04:00:00,Customer_56,Consumer,Furniture,Product_283,4,396.49,0.0,1585.96,452.98,Central
1206,2023-02-20 05:00:00,Customer_214,Home Office,Office Supplies,Product_106,6,413.5,0.05,2356.95,467.15,West
1207,2023-02-20 06:00:00,Customer_14,Home Office,Office Supplies,Product_300,8,342.36,0.0,2738.88,196.51,Central
1208,2023-02-20 07:00:00,Customer_474,Corporate,Technology,Product_107,8,421.14,0.0,3369.12,351.93,Central
1209,2023-02-20 08:00:00,Customer_28,Home Office,Office Supplies,Product_36,3,362.55,0.0,1087.65,220.48,South
1210,2023-02-20 09:00:00,Customer_471,Corporate,Furniture,Product_147,4,449.5,0.0,1798.0,241.88,South
1211,2023-02-20 10:00:00,Customer_78,Consumer,Technology,Product_262,1,83.7,0.0,83.7,15.32,West
1212,2023-02-20 11:00:00,Customer_216,Consumer,Technology,Product_159,2,199.99,0.1,359.98,89.95,East
1213,2023-02-20 12:00:00,Customer_386,Corporate,Office Supplies,Product_265,9,237.41,0.0,2136.69,530.22,East
1214,2023-02-20 13:00:00,Customer_365,Consumer,Technology,Product_202,2,155.86,0.1,280.55,62.98,South
1215,2023-02-20 14:00:00,Customer_154,Consumer,Office Supplies,Product_155,6,365.43,0.0,2192.58,595.32,West
1216,2023-02-20 15:00:00,Customer_14,Corporate,Office Supplies,Product_13,7,457.1,0.0,3199.7,319.46,Central
1217,2023-02-20 16:00:00,Customer_187,Corporate,Technology,Product_297,6,212.12,0.0,1272.72,120.03,West
1218,2023-02-20 17:00:00,Customer_312,Consumer,Office Supplies,Product_85,8,471.36,0.0,3770.88,942.11,West
1219,2023-02-20 18:00:00,Customer_371,Home Office,Office Supplies,Product_280,9,263.22,0.0,2368.98,308.49,West
1220,2023-02-20 19:00:00,Customer_7,Home Office,Office Supplies,Product_245,8,266.03,0.0,2128.24,378.92,East
1221,2023-02-20 20:00:00,Customer_3,Corporate,Office Supplies,Product_300,5,304.11,0.2,1216.44,287.07,Central
1222,2023-02-20 21:00:00,Customer_111,Corporate,Technology,Product_9,8,141.48,0.05,1075.25,160.19,West
1223,2023-02-20 22:00:00,Customer_407,Home Office,Furniture,Product_247,9,197.85,0.05,1691.62,139.63,East
1224,2023-02-20 23:00:00,Customer_238,Consumer,Furniture,Product_278,8,281.09,0.0,2248.72,494.41,East
1225,2023-02-21 00:00:00,Customer_363,Home Office,Office Supplies,Product_238,2,471.57,0.1,848.83,215.85,South
1226,2023-02-21 01:00:00,Customer_239,Home Office,Office Supplies,Product_203,2,324.92,0.0,649.84,34.57,Central
1227,2023-02-21 02:00:00,Customer_493,Home Office,Office Supplies,Product_247,3,173.23,0.1,467.72,89.17,West
1228,2023-02-21 03:00:00,Customer_274,Home Office,Furniture,Product_235,7,15.13,0.0,105.91,17.72,Central
1229,2023-02-21 04:00:00,Customer_294,Corporate,Office Supplies,Product_81,9,491.02,0.0,4419.18,507.76,South
1230,2023-02-21 05:00:00,Customer_227,Corporate,Technology,Product_13,8,251.56,0.2,1609.98,145.31,South
1231,2023-02-21 06:00:00,Customer_371,Consumer,Technology,Product_16,9,469.86,0.0,4228.74,410.23,West
1232,2023-02-21 07:00:00,Customer_15,Consumer,Technology,Product_45,6,279.18,0.1,1507.57,348.62,East
1233,2023-02-21 08:00:00,Customer_192,Consumer,Furniture,Product_139,1,306.68,0.0,306.68,56.44,South
1234,2023-02-21 09:00:00,Customer_473,Consumer,Office Supplies,Product_148,4,358.84,0.0,1435.36,423.85,East
1235,2023-02-21 10:00:00,Customer_119,Home Office,Office Supplies,Product_236,6,167.28,0.1,903.31,100.09,South
1236,2023-02-21 11:00:00,Customer_485,Corporate,Office Supplies,Product_191,6,352.5,0.0,2115.0,611.71,Central
1237,2023-02-21 12:00:00,Customer_28,Corporate,Furniture,Product_101,8,268.13,0.05,2037.79,364.31,West
1238,2023-02-21 13:00:00,Customer_202,Consumer,Furniture,Product_105,1,339.52,0.0,339.52,29.37,South
1239,2023-02-21 14:00:00,Customer_39,Consumer,Furniture,Product_250,2,419.56,0.0,839.12,73.04,Central
1240,2023-02-21 15:00:00,Customer_441,Home Office,Furniture,Product_94,2,100.27,0.0,200.54,40.54,South
1241,2023-02-21 16:00:00,Customer_273,Home Office,Technology,Product_220,6,310.64,0.0,1863.84,480.6,West
1242,2023-02-21 17:00:00,Customer_231,Consumer,Furniture,Product_298,7,35.53,0.05,236.27,55.98,Central
1243,2023-02-21 18:00:00,Customer_86,Corporate,Furniture,Product_133,2,60.04,0.0,120.08,25.69,East
1244,2023-02-21 19:00:00,Customer_474,Corporate,Furniture,Product_155,5,340.55,0.0,1702.75,158.4,South
1245,2023-02-21 20:00:00,Customer_126,Corporate,Office Supplies,Product_28,6,44.76,0.05,255.13,19.67,South
1246,2023-02-21 21:00:00,Customer_300,Consumer,Office Supplies,Product_282,4,301.73,0.0,1206.92,60.42,Central
1247,2023-02-21 22:00:00,Customer_25,Corporate,Office Supplies,Product_116,1,117.81,0.1,106.03,8.0,West
1248,2023-02-21 23:00:00,Customer_145,Home Office,Technology,Product_234,3,159.0,0.2,381.6,92.19,South
1249,2023-02-22 00:00:00,Customer_13,Home Office,Technology,Product_1,9,73.52,0.0,661.68,181.18,Central
1250,2023-02-22 01:00:00,Customer_212,Consumer,Furniture,Product_240,6,131.85,0.0,791.1,87.09,West
1251,2023-02-22 02:00:00,Customer_25,Home Office,Office Supplies,Product_58,2,412.43,0.0,824.86,205.16,South
1252,2023-02-22 03:00:00,Customer_68,Consumer,Technology,Product_183,9,323.05,0.05,2762.08,275.41,Central
1253,2023-02-22 04:00:00,Customer_394,Corporate,Office Supplies,Product_26,4,475.38,0.0,1901.52,213.57,West
1254,2023-02-22 05:00:00,Customer_67,Corporate,Technology,Product_77,8,33.88,0.05,257.49,27.3,South
1255,2023-02-22 06:00:00,Customer_233,Corporate,Technology,Product_217,7,398.28,0.0,2787.96,175.45,South
1256,2023-02-22 07:00:00,Customer_109,Home Office,Furniture,Product_262,3,352.55,0.05,1004.77,98.98,West
1257,2023-02-22 08:00:00,Customer_146,Consumer,Furniture,Product_23,8,137.84,0.05,1047.58,150.21,West
1258,2023-02-22 09:00:00,Customer_111,Corporate,Technology,Product_244,4,367.29,0.2,1175.33,177.91,Central
1259,2023-02-22 10:00:00,Customer_228,Consumer,Furniture,Product_158,2,361.11,0.0,722.22,91.99,South
1260,2023-02-22 11:00:00,Customer_111,Corporate,Technology,Product_206,5,235.08,0.0,1175.4,210.02,South
1261,2023-02-22 12:00:00,Customer_470,Home Office,Technology,Product_87,1,347.43,0.0,347.43,50.2,Central
1262,2023-02-22 13:00:00,Customer_34,Home Office,Office Supplies,Product_267,8,227.84,0.0,1822.72,533.31,South
1263,2023-02-22 14:00:00,Customer_111,Consumer,Furniture,Product_134,8,174.42,0.0,1395.36,351.4,South
1264,2023-02-22 15:00:00,Customer_264,Home Office,Furniture,Product_267,3,238.58,0.2,572.59,161.9,South
1265,2023-02-22 16:00:00,Customer_424,Home Office,Furniture,Product_268,1,448.61,0.05,426.18,80.7,East
1266,2023-02-22 17:00:00,Customer_369,Consumer,Office Supplies,Product_53,4,198.45,0.0,793.8,174.31,West
1267,2023-02-22 18:00:00,Customer_236,Corporate,Office Supplies,Product_99,9,207.81,0.05,1776.78,162.88,East
1268,2023-02-22 19:00:00,Customer_83,Home Office,Office Supplies,Product_247,9,308.12,0.0,2773.08,660.54,East
1269,2023-02-22 20:00:00,Customer_42,Consumer,Furniture,Product_36,1,378.97,0.0,378.97,41.3,West
1270,2023-02-22 21:00:00,Customer_425,Home Office,Furniture,Product_28,7,369.96,0.05,2460.23,212.71,East
1271,2023-02-22 22:00:00,Customer_101,Home Office,Furniture,Product_220,6,19.7,0.2,94.56,5.72,Central
1272,2023-02-22 23:00:00,Customer_6,Home Office,Office Supplies,Product_102,7,346.83,0.0,2427.81,408.01,East
1273,2023-02-23 00:00:00,Customer_180,Home Office,Office Supplies,Product_263,7,230.77,0.05,1534.62,186.76,Central
1274,2023-02-23 01:00:00,Customer_282,Consumer,Technology,Product_271,8,266.8,0.1,1920.96,569.91,West
1275,2023-02-23 02:00:00,Customer_320,Consumer,Office Supplies,Product_224,8,285.22,0.0,2281.76,256.6,South
1276,2023-02-23 03:00:00,Customer_226,Consumer,Technology,Product_139,2,368.54,0.0,737.08,196.53,West
1277,2023-02-23 04:00:00,Customer_443,Home Office,Furniture,Product_280,4,417.35,0.05,1585.93,204.76,West
1278,2023-02-23 05:00:00,Customer_440,Home Office,Office Supplies,Product_286,4,326.67,0.05,1241.35,294.55,East
1279,2023-02-23 06:00:00,Customer_315,Home Office,Furniture,Product_250,8,286.31,0.0,2290.48,492.36,West
1280,2023-02-23 07:00:00,Customer_365,Consumer,Furniture,Product_78,3,193.15,0.0,579.45,110.35,West
1281,2023-02-23 08:00:00,Customer_454,Home Office,Furniture,Product_297,3,77.56,0.0,232.68,35.88,Central
1282,2023-02-23 09:00:00,Customer_229,Corporate,Furniture,Product_13,2,479.7,0.05,911.43,198.49,South
1283,2023-02-23 10:00:00,Customer_377,Home Office,Office Supplies,Product_82,1,236.3,0.0,236.3,35.87,East
1284,2023-02-23 11:00:00,Customer_289,Corporate,Furniture,Product_9,8,287.44,0.0,2299.52,430.07,South
